step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density
225.0,1,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.5811906, 0.42268404, 1.0, 0.8982036, 0.7396971, 0.26417753, 1.0, 0.8982036, 0.47551954, 0.10567101, 1.0, 0.6868616, 0.36984855, 0.0, 1.0, 0.7396971",1.0,True,0,-42.81,-26.035775584122437,11.69672131147541,2.0855723478368717,5.804156393096161
230.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.5811906, 0.42268404, 0.9510391, 0.9510391, 0.7396971, 0.26417753, 0.9510391, 0.8982036, 0.5811906, 0.10567101, 0.8453681, 0.8453681, 0.63402605, 0.052835505, 0.8453681, 0.8453681",1.0,True,0,-45.45,-27.006486804916314,13.15126050420168,1.4941015173604095,5.75907009510391
235.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.5811906, 0.42268404, 0.8453681, 1.0, 0.79253256, 0.26417753, 0.8453681, 0.9510391, 0.5811906, 0.21134202, 0.5811906, 0.9510391, 0.7396971, 0.21134202, 0.5811906, 0.8982036",1.0,True,1,-46.75,-27.993662464670496,13.745762711864407,1.4756515103062338,5.702359985910532
240.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.63402605, 0.42268404, 0.8453681, 0.9510391, 0.79253256, 0.26417753, 0.8453681, 0.9510391, 0.5811906, 0.42268404, 0.47551954, 0.8453681, 0.79253256, 0.26417753, 0.42268404, 0.79253256",1.0,True,0,-49.9,-29.08897934143697,13.568965517241379,1.2081122710154226,5.706234589644241
245.0,0,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.6868616, 0.47551954, 0.8453681, 0.8453681, 0.79253256, 0.26417753, 0.8453681, 0.8453681, 0.63402605, 0.42268404, 0.42268404, 0.5811906, 0.79253256, 0.26417753, 0.42268404, 0.5811906",1.0,True,1,-51.64,-30.21653037436512,12.228070175438596,1.607449147358289,5.600563578724904
250.0,1,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.63402605, 0.52835506, 0.8453681, 0.8453681, 0.79253256, 0.31701303, 0.8453681, 0.8453681, 0.52835506, 0.42268404, 0.42268404, 0.47551954, 0.63402605, 0.26417753, 0.42268404, 0.42268404",1.2209997635181935e-07,False,0,-53.06,-31.358703855646866,9.68695652173913,1.7385670129725321,5.6533990841845725
255.0,1,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 0.52835506, 0.8982036, 0.8453681, 0.7396971, 0.31701303, 0.8982036, 0.8453681, 0.26417753, 0.47551954, 0.5811906, 0.36984855, 0.42268404, 0.26417753, 0.63402605, 0.36984855",1.0,True,1,-52.75,-32.428268662864525,8.140350877192983,1.7508825309374798,5.600563578724904
260.0,1,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.47551954, 0.47551954, 0.9510391, 0.8453681, 0.7396971, 0.31701303, 0.9510391, 0.8453681, 0.10567101, 0.36984855, 0.7396971, 0.42268404, 0.36984855, 0.15850651, 0.7396971, 0.36984855",1.0,True,0,-53.5,-33.4818552297213,6.243478260869566,1.7681080935267197,5.600563578724904
265.0,0,2,"0.0, 1.0, 0.0, 0.0, 1.0, 0.47551954, 0.36984855, 1.0, 0.8982036, 0.79253256, 0.26417753, 1.0, 0.8982036, 0.15850651, 0.10567101, 0.8982036, 0.5811906, 0.36984855, 0.0, 0.9510391, 0.5811906",1.0,True,0,-54.23,-34.51926246823523,6.401709401709402,1.897682405842537,5.698485382176823
270.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.47551954, 0.31701303, 0.9510391, 0.9510391, 0.8453681, 0.26417753, 0.9510391, 0.9510391, 0.31701303, 0.052835505, 0.8453681, 0.79253256, 0.42268404, 0.052835505, 0.8453681, 0.6868616",1.0,True,0,-55.14,-35.550299344823465,7.769230769230769,1.4578156211458948,5.706234589644241
275.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.47551954, 0.31701303, 0.8453681, 1.0, 0.8453681, 0.26417753, 0.8453681, 0.9510391, 0.47551954, 0.21134202, 0.5811906, 0.8982036, 0.63402605, 0.21134202, 0.5811906, 0.8982036",1.0,True,1,-55.01,-36.52328437758229,9.182608695652174,1.395990932829964,5.543853469531525
280.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.52835506, 0.36984855, 0.79253256, 0.9510391, 0.8453681, 0.26417753, 0.8453681, 0.9510391, 0.47551954, 0.31701303, 0.31701303, 0.8453681, 0.8453681, 0.26417753, 0.47551954, 0.8453681",1.0,True,0,-56.49,-37.52162015870318,9.821428571428571,1.383607904742245,5.547728073265234
285.0,0,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.52835506, 0.42268404, 0.79253256, 0.8453681, 0.8453681, 0.31701303, 0.8453681, 0.8453681, 0.47551954, 0.31701303, 0.26417753, 0.5811906, 0.8453681, 0.26417753, 0.42268404, 0.63402605",1.0,True,1,-56.93,-38.492039150768015,9.580357142857142,1.9626294907885886,5.442057062345897
290.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 0.42268404, 0.79253256, 0.6868616, 0.8982036, 0.31701303, 0.8453681, 0.6868616, 0.52835506, 0.36984855, 0.36984855, 0.36984855, 0.8453681, 0.26417753, 0.36984855, 0.36984855",3.233461995932885e-07,False,0,-55.66,-39.35043719322962,9.714285714285714,2.551026377637547,5.230715040507222
295.0,1,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 0.42268404, 0.8982036, 0.5811906, 0.9510391, 0.31701303, 0.9510391, 0.52835506, 0.5811906, 0.42268404, 0.47551954, 0.15850651, 0.8982036, 0.31701303, 0.52835506, 0.10567101",1.1687725454123665e-08,False,0,-56.0,-40.18291533356813,10.910714285714286,2.544020152831422,5.230715040507221
300.0,1,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.5811906, 0.47551954, 0.9510391, 0.52835506, 0.9510391, 0.31701303, 0.9510391, 0.52835506, 0.42268404, 0.42268404, 0.6868616, 0.052835505, 0.8453681, 0.31701303, 0.7396971, 0.052835505",1.7451124367188348e-13,False,1,-56.43,-40.995269566889725,11.0,2.4616615710365517,5.2835505459668894
305.0,1,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 0.47551954, 1.0, 0.63402605, 0.8453681, 0.31701303, 1.0, 0.5811906, 0.15850651, 0.42268404, 0.9510391, 0.21134202, 0.5811906, 0.31701303, 0.9510391, 0.15850651",1.0,True,0,-55.48,-41.71950608854524,10.794642857142858,2.2935106320595864,5.381472349418809
310.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.52835506, 0.42268404, 1.0, 0.7396971, 0.79253256, 0.31701303, 1.0, 0.7396971, 0.15850651, 0.31701303, 1.0, 0.31701303, 0.36984855, 0.15850651, 1.0, 0.36984855",1.0,True,1,-56.3,-42.44853078411797,9.929824561403509,2.0278889955892683,5.539978865797817
315.0,1,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.52835506, 0.26417753, 1.0, 0.79253256, 0.79253256, 0.21134202, 1.0, 0.8453681, 0.26417753, 0.052835505, 1.0, 0.47551954, 0.26417753, 0.0, 1.0, 0.52835506",1.0,True,0,-56.13,-43.132604244912066,9.359649122807017,2.009861402096528,5.434307854878479
320.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.5811906, 0.15850651, 1.0, 0.9510391, 0.79253256, 0.052835505, 1.0, 0.9510391, 0.42268404, 0.0, 1.0, 0.6868616, 0.36984855, 0.0, 1.0, 0.6868616",1.0,True,0,-57.96,-43.87397403266647,11.956896551724139,1.9714039750008647,5.487143360338147
325.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.63402605, 0.21134202, 0.9510391, 0.9510391, 0.8982036, 0.052835505, 0.9510391, 0.9510391, 0.52835506, 0.052835505, 0.8453681, 0.79253256, 0.52835506, 0.052835505, 0.8453681, 0.79253256",1.0,True,0,-59.29,-44.644775331033145,13.273504273504274,1.4930040927000354,5.600563578724904
330.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.63402605, 0.21134202, 0.8453681, 1.0, 0.9510391, 0.10567101, 0.8453681, 0.9510391, 0.5811906, 0.15850651, 0.5811906, 0.9510391, 0.6868616, 0.052835505, 0.5811906, 0.9510391",1.0,True,1,-58.0,-45.31253656448148,13.808695652173913,1.596279834825434,5.543853469531525
335.0,1,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.63402605, 0.21134202, 0.8453681, 0.9510391, 1.0, 0.15850651, 0.8453681, 0.9510391, 0.63402605, 0.21134202, 0.47551954, 0.8453681, 0.8982036, 0.052835505, 0.47551954, 0.79253256",1.0,True,0,-60.58,-46.0759097362574,13.359649122807017,1.4165162505233029,5.596688974991194
340.0,0,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.21134202, 0.8453681, 0.8453681, 1.0, 0.15850651, 0.8453681, 0.8453681, 0.63402605, 0.21134202, 0.36984855, 0.5811906, 1.0, 0.052835505, 0.36984855, 0.5811906",1.0,True,0,-61.16,-46.83011424944453,11.558558558558559,1.7258722855600583,5.385346953152519
345.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.21134202, 0.8453681, 0.6868616, 1.0, 0.15850651, 0.8453681, 0.6868616, 0.63402605, 0.21134202, 0.36984855, 0.36984855, 1.0, 0.15850651, 0.42268404, 0.31701303",1.0,True,0,-59.95,-47.4861085369723,11.157407407407407,2.29643267837647,5.068333920394505
350.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.21134202, 0.9510391, 0.52835506, 1.0, 0.15850651, 0.9510391, 0.52835506, 0.63402605, 0.21134202, 0.5811906, 0.15850651, 1.0, 0.15850651, 0.5811906, 0.10567101",1.0,True,0,-59.91,-48.10730311012369,12.342592592592593,2.557888621793498,4.962662909475167
355.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.21134202, 0.9510391, 0.42268404, 1.0, 0.15850651, 0.9510391, 0.42268404, 0.63402605, 0.21134202, 0.79253256, 0.0, 1.0, 0.15850651, 0.7396971, 0.0",1.0,True,1,-61.7,-48.7869379546175,15.009708737864077,2.764546459886444,4.751320887636492
